metabolite_id,enzyme_id,source
CNP0167970.0,2.6.1.43,BRENDA
CNP0167970.0,2.6.1.19,BRENDA
CNP0316712.0,ec:2.3.1.47,KEGG
CNP0316712.0,ec:2.6.1.105,KEGG
CNP0316712.0,ec:2.6.1.121,KEGG
CNP0316712.0,ec:2.6.1.127,KEGG
CNP0316712.0,ec:2.6.1.62,KEGG
CNP0528940.1,3.4.11.2,BRENDA
CNP0528940.1,3.4.11.6,BRENDA
CNP0528940.1,3.4.21.19,BRENDA
CNP0108599.3,ec:2.7.1.177,KEGG
CNP0108599.3,ec:4.1.1.81,KEGG
CNP0332243.1,ec:2.3.2.2,KEGG
CNP0332243.1,GGT1,HMDB
CNP0332243.1,GGT7,HMDB
CNP0332243.1,CSAD,HMDB
CNP0332243.1,GGT6,HMDB
CNP0332243.1,GGT5,HMDB
CNP0156303.1,CTH,HMDB
CNP0156303.1,4.3.1.10,BRENDA
CNP0156303.1,3.5.99.7,BRENDA
CNP0156303.1,2.3.2.2,BRENDA
CNP0156303.1,4.4.1.35,BRENDA
CNP0156303.1,6.3.2.5,BRENDA
CNP0156303.1,2.6.1.64,BRENDA
CNP0156303.1,1.8.1.9,BRENDA
CNP0156303.1,4.4.1.14,BRENDA
CNP0156303.1,2.8.1.7,BRENDA
CNP0156303.1,4.4.1.2,BRENDA
CNP0156303.1,1.4.3.2,BRENDA
CNP0156303.1,1.8.4.9,BRENDA
CNP0156303.1,4.4.1.1,BRENDA
CNP0156303.1,4.4.1.28,BRENDA
CNP0156303.1,4.4.1.11,BRENDA
CNP0156303.1,4.4.1.13,BRENDA
CNP0156303.1,1.8.1.6,BRENDA
CNP0156303.1,4.1.99.2,BRENDA
CNP0156303.1,1.8.4.4,BRENDA
CNP0156303.1,3.5.1.2,BRENDA
CNP0156303.1,4.4.1.4,BRENDA
CNP0300688.1,ec:2.6.1.83,KEGG
CNP0300688.1,ec:3.5.1.18,KEGG
CNP0300688.1,ec:3.5.1.47,KEGG
CNP0300688.1,ec:5.1.1.7,KEGG
CNP0300688.1,5.1.1.7,BRENDA
CNP0300688.1,2.6.1.83,BRENDA
CNP0300688.1,6.3.2.13,BRENDA
CNP0300688.1,5.1.1.10,BRENDA
CNP0275512.0,ec:4.3.1.15,KEGG
CNP0275512.0,6.3.2.8,BRENDA
CNP0563879.0,ec:3.4.14.14,KEGG
CNP0563879.0,GCAT,HMDB
CNP0563879.0,GART,HMDB
CNP0563879.0,AGXT2,HMDB
CNP0563879.0,GATM,HMDB
CNP0563879.0,BAAT,HMDB
CNP0563879.0,GARS,HMDB
CNP0563879.0,AMT,HMDB
CNP0563879.0,GSS,HMDB
CNP0563879.0,SHMT2,HMDB
CNP0563879.0,SHMT1,HMDB
CNP0563879.0,GLDC,HMDB
CNP0563879.0,GCSH,HMDB
CNP0563879.0,SLC32A1,HMDB
CNP0563879.0,GLYAT,HMDB
CNP0563879.0,GLYATL1,HMDB
CNP0563879.0,GLYATL2,HMDB
CNP0563879.0,CCBL2,HMDB
CNP0563879.0,DKFZp686P09201,HMDB
CNP0563879.0,2.1.2.4,BRENDA
CNP0563879.0,1.4.1.5,BRENDA
CNP0563879.0,2.3.1.13,BRENDA
CNP0563879.0,6.3.2.8,BRENDA
CNP0563879.0,4.1.2.5,BRENDA
CNP0563879.0,2.6.1.48,BRENDA
CNP0563879.0,6.3.2.B4,BRENDA
CNP0563879.0,4.4.1.2,BRENDA
CNP0563879.0,6.3.2.B16,BRENDA
CNP0563879.0,2.6.1.42,BRENDA
CNP0563879.0,2.1.2.1,BRENDA
CNP0563879.0,1.5.1.17,BRENDA
CNP0563879.0,6.2.1.66,BRENDA
CNP0563879.0,6.3.2.49,BRENDA
CNP0563879.0,1.4.4.2,BRENDA
CNP0563879.0,1.4.1.27,BRENDA
CNP0563879.0,1.13.12.15,BRENDA
CNP0563879.0,1.4.1.1,BRENDA
CNP0563879.0,2.6.1.40,BRENDA
CNP0563879.0,6.3.2.23,BRENDA
CNP0563879.0,6.3.2.2,BRENDA
CNP0563879.0,1.5.1.28,BRENDA
CNP0563879.0,2.6.1.15,BRENDA
CNP0563879.0,2.1.1.162,BRENDA
CNP0563879.0,6.3.2.4,BRENDA
CNP0563879.0,2.3.1.37,BRENDA
CNP0563879.0,2.3.2.B18,BRENDA
CNP0563879.0,2.6.1.2,BRENDA
CNP0563879.0,2.6.1.18,BRENDA
CNP0563879.0,2.3.1.192,BRENDA
CNP0563879.0,1.4.99.5,BRENDA
CNP0563879.0,2.3.1.14,BRENDA
CNP0563879.0,6.3.2.B10,BRENDA
CNP0563879.0,2.3.1.50,BRENDA
CNP0563879.0,1.4.3.2,BRENDA
CNP0563879.0,6.2.1.B4,BRENDA
CNP0563879.0,1.5.99.B2,BRENDA
CNP0563879.0,6.3.4.13,BRENDA
CNP0563879.0,4.3.1.31,BRENDA
CNP0563879.0,1.4.3.19,BRENDA
CNP0563879.0,1.21.4.2,BRENDA
CNP0563879.0,2.3.2.13,BRENDA
CNP0563879.0,7.4.2.1,BRENDA
CNP0563879.0,1.5.3.25,BRENDA
CNP0563879.0,2.3.2.2,BRENDA
CNP0563879.0,2.6.1.33,BRENDA
CNP0563879.0,3.1.1.3,BRENDA
CNP0563879.0,2.1.1.20,BRENDA
CNP0563879.0,2.6.1.44,BRENDA
CNP0563879.0,1.5.1.11,BRENDA
CNP0563879.0,1.4.3.3,BRENDA
CNP0563879.0,2.6.1.1,BRENDA
CNP0563879.0,6.3.2.24,BRENDA
CNP0563879.0,4.3.2.11,BRENDA
CNP0563879.0,2.3.1.65,BRENDA
CNP0563879.0,2.3.1.68,BRENDA
CNP0563879.0,6.3.2.3,BRENDA
CNP0563879.0,4.1.2.49,BRENDA
CNP0563879.0,6.1.1.7,BRENDA
CNP0563879.0,2.3.1.47,BRENDA
CNP0563879.0,2.3.1.29,BRENDA
CNP0563879.0,3.5.1.2,BRENDA
CNP0563879.0,4.1.2.48,BRENDA
CNP0563879.0,4.1.2.26,BRENDA
CNP0563879.0,2.3.1.71,BRENDA
CNP0563879.0,2.1.1.157,BRENDA
CNP0563879.0,2.7.2.1,BRENDA
CNP0563879.0,2.1.4.1,BRENDA
CNP0563879.0,4.1.2.42,BRENDA
CNP0563879.0,3.5.1.1,BRENDA
CNP0563879.0,2.4.2.60,BRENDA
CNP0563879.0,2.6.1.45,BRENDA
CNP0563879.0,3.5.1.14,BRENDA
CNP0563879.0,1.4.2.1,BRENDA
CNP0563879.0,7.4.2.2,BRENDA
CNP0563879.0,1.5.1.23,BRENDA
CNP0563879.0,6.1.1.14,BRENDA
CNP0563879.0,2.7.7.97,BRENDA
CNP0563879.0,2.3.1.1,BRENDA
CNP0563879.0,2.6.1.B16,BRENDA
CNP0563879.0,2.1.1.156,BRENDA
CNP0563879.0,1.5.1.22,BRENDA
CNP0563879.0,2.6.1.51,BRENDA
CNP0563879.0,6.2.1.17,BRENDA
CNP0563879.0,4.4.1.11,BRENDA
CNP0563879.0,2.4.2.59,BRENDA
CNP0563879.0,6.3.2.13,BRENDA
CNP0563879.0,2.6.1.43,BRENDA
CNP0563879.0,4.1.1.64,BRENDA
CNP0361973.1,GFPT2,HMDB
CNP0361973.1,GFPT1,HMDB
CNP0361973.1,CCBL1,HMDB
CNP0361973.1,QARS,HMDB
CNP0361973.1,ASNS,HMDB
CNP0361973.1,GLUL,HMDB
CNP0361973.1,GLS2,HMDB
CNP0361973.1,GLS,HMDB
CNP0361973.1,PFAS,HMDB
CNP0361973.1,PET112,HMDB
CNP0361973.1,CTPS2,HMDB
CNP0361973.1,GLYATL1,HMDB
CNP0361973.1,PIG59,HMDB
CNP0361973.1,QRSL1,HMDB
CNP0361973.1,2.6.1.5,BRENDA
CNP0361973.1,2.6.1.60,BRENDA
CNP0361973.1,1.4.1.5,BRENDA
CNP0361973.1,2.3.1.13,BRENDA
CNP0361973.1,4.3.3.6,BRENDA
CNP0361973.1,2.6.1.123,BRENDA
CNP0361973.1,2.6.1.64,BRENDA
CNP0361973.1,6.3.5.6,BRENDA
CNP0361973.1,6.3.5.7,BRENDA
CNP0361973.1,2.6.1.56,BRENDA
CNP0361973.1,1.4.7.1,BRENDA
CNP0361973.1,6.3.2.B16,BRENDA
CNP0361973.1,2.6.1.42,BRENDA
CNP0361973.1,6.3.1.1,BRENDA
CNP0361973.1,2.1.1.21,BRENDA
CNP0361973.1,2.6.1.14,BRENDA
CNP0361973.1,6.3.2.49,BRENDA
CNP0361973.1,2.6.1.50,BRENDA
CNP0361973.1,4.3.3.9,BRENDA
CNP0361973.1,4.1.3.27,BRENDA
CNP0361973.1,2.6.1.16,BRENDA
CNP0361973.1,6.3.4.7,BRENDA
CNP0361973.1,6.3.5.2,BRENDA
CNP0361973.1,5.1.1.18,BRENDA
CNP0361973.1,2.6.1.15,BRENDA
CNP0361973.1,2.3.2.9,BRENDA
CNP0361973.1,2.6.1.2,BRENDA
CNP0361973.1,6.3.4.16,BRENDA
CNP0361973.1,6.3.5.12,BRENDA
CNP0361973.1,2.6.1.84,BRENDA
CNP0361973.1,2.3.1.192,BRENDA
CNP0361973.1,1.4.1.14,BRENDA
CNP0361973.1,6.3.1.2,BRENDA
CNP0361973.1,2.3.1.14,BRENDA
CNP0361973.1,6.3.2.B10,BRENDA
CNP0361973.1,1.4.1.13,BRENDA
CNP0361973.1,1.4.3.2,BRENDA
CNP0361973.1,6.3.5.5,BRENDA
CNP0361973.1,2.6.1.58,BRENDA
CNP0361973.1,2.6.1.100,BRENDA
CNP0361973.1,6.3.5.13,BRENDA
CNP0361973.1,3.5.1.44,BRENDA
CNP0361973.1,6.3.5.3,BRENDA
CNP0361973.1,6.3.1.5,BRENDA
CNP0361973.1,2.6.1.4,BRENDA
CNP0361973.1,3.5.1.38,BRENDA
CNP0361973.1,3.5.1.67,BRENDA
CNP0361973.1,2.6.1.97,BRENDA
CNP0361973.1,2.4.2.14,BRENDA
CNP0361973.1,2.6.1.117,BRENDA
CNP0361973.1,2.3.2.13,BRENDA
CNP0361973.1,7.4.2.1,BRENDA
CNP0361973.1,3.4.11.17,BRENDA
CNP0361973.1,2.3.2.2,BRENDA
CNP0361973.1,2.6.1.33,BRENDA
CNP0361973.1,2.6.1.59,BRENDA
CNP0361973.1,6.1.1.18,BRENDA
CNP0361973.1,3.4.19.13,BRENDA
CNP0361973.1,2.6.1.57,BRENDA
CNP0361973.1,2.6.1.44,BRENDA
CNP0361973.1,1.5.1.11,BRENDA
CNP0361973.1,6.3.2.52,BRENDA
CNP0361973.1,1.1.5.9,BRENDA
CNP0361973.1,4.3.2.10,BRENDA
CNP0361973.1,2.3.1.68,BRENDA
CNP0361973.1,6.3.2.3,BRENDA
CNP0361973.1,2.3.2.14,BRENDA
CNP0361973.1,2.5.1.49,BRENDA
CNP0361973.1,6.1.1.24,BRENDA
CNP0361973.1,3.5.1.2,BRENDA
CNP0361973.1,4.2.1.108,BRENDA
CNP0361973.1,3.5.1.65,BRENDA
CNP0361973.1,2.6.1.86,BRENDA
CNP0361973.1,2.3.1.71,BRENDA
CNP0361973.1,1.4.3.11,BRENDA
CNP0361973.1,2.6.1.85,BRENDA
CNP0361973.1,5.1.1.10,BRENDA
CNP0361973.1,6.3.1.7,BRENDA
CNP0361973.1,2.7.2.11,BRENDA
CNP0361973.1,3.5.1.1,BRENDA
CNP0361973.1,6.3.4.2,BRENDA
CNP0361973.1,2.6.1.73,BRENDA
CNP0361973.1,1.4.3.1,BRENDA
CNP0361973.1,3.5.1.14,BRENDA
CNP0361973.1,3.5.1.43,BRENDA
CNP0361973.1,7.4.2.2,BRENDA
CNP0361973.1,2.6.1.9,BRENDA
CNP0361973.1,2.3.1.1,BRENDA
CNP0361973.1,3.5.1.4,BRENDA
CNP0361973.1,2.7.3.13,BRENDA
CNP0361973.1,2.6.1.51,BRENDA
CNP0361973.1,1.5.1.16,BRENDA
CNP0361973.1,2.3.2.1,BRENDA
CNP0361973.1,3.4.22.3,BRENDA
CNP0361973.1,6.3.5.10,BRENDA
CNP0361973.1,2.3.2.5,BRENDA
CNP0361973.1,6.3.5.11,BRENDA
CNP0361973.1,6.3.5.9,BRENDA
CNP0361973.1,2.6.1.7,BRENDA
CNP0361973.1,3.5.1.57,BRENDA
CNP0361973.1,2.6.1.101,BRENDA
CNP0361973.1,6.3.5.4,BRENDA
CNP0361973.1,2.6.1.43,BRENDA
CNP0361973.1,6.3.5.1,BRENDA
CNP0361197.0,2.6.1.64,BRENDA
CNP0361197.0,6.1.1.9,BRENDA
CNP0361197.0,1.4.3.2,BRENDA
CNP0361197.0,4.1.3.14,BRENDA
CNP0361197.0,4.3.1.9,BRENDA
CNP0361197.0,1.4.1.7,BRENDA
CNP0361197.0,1.1.1.103,BRENDA
CNP0361197.0,1.1.1.387,BRENDA
CNP0102727.0,5.4.3.5,BRENDA
CNP0102727.0,2.6.1.19,BRENDA
CNP0191057.1,GFPT2,HMDB
CNP0191057.1,GFPT1,HMDB
CNP0191057.1,ABAT,HMDB
CNP0191057.1,TAT,HMDB
CNP0191057.1,GOT1,HMDB
CNP0191057.1,GOT2,HMDB
CNP0191057.1,BCAT1,HMDB
CNP0191057.1,AADAT,HMDB
CNP0191057.1,AGXT2,HMDB
CNP0191057.1,OAT,HMDB
CNP0191057.1,CCBL1,HMDB
CNP0191057.1,GCLC,HMDB
CNP0191057.1,GCLM,HMDB
CNP0191057.1,NAGS,HMDB
CNP0191057.1,BCAT2,HMDB
CNP0191057.1,EPRS,HMDB
CNP0191057.1,ASNS,HMDB
CNP0191057.1,GLUL,HMDB
CNP0191057.1,GLS2,HMDB
CNP0191057.1,GLS,HMDB
CNP0191057.1,FTCD,HMDB
CNP0191057.1,GAD2,HMDB
CNP0191057.1,GAD1,HMDB
CNP0191057.1,GGT1,HMDB
CNP0191057.1,GGT7,HMDB
CNP0191057.1,GSS,HMDB
CNP0191057.1,FPGS,HMDB
CNP0191057.1,GPT,HMDB
CNP0191057.1,PSAT1,HMDB
CNP0191057.1,PFAS,HMDB
CNP0191057.1,ALDH18A1,HMDB
CNP0191057.1,OPLAH,HMDB
CNP0191057.1,GRIK1,HMDB
CNP0191057.1,GRIK3,HMDB
CNP0191057.1,PET112,HMDB
CNP0191057.1,ADC,HMDB
CNP0191057.1,GRIA1,HMDB
CNP0191057.1,SLC25A18,HMDB
CNP0191057.1,GPT2,HMDB
CNP0191057.1,LGSN,HMDB
CNP0191057.1,CTPS2,HMDB
CNP0191057.1,SLC25A22,HMDB
CNP0191057.1,GGT6,HMDB
CNP0191057.1,PIG59,HMDB
CNP0191057.1,EARS2,HMDB
CNP0191057.1,AASS,HMDB
CNP0191057.1,GOT1L1,HMDB
CNP0191057.1,CCBL2,HMDB
CNP0191057.1,GIG18,HMDB
CNP0191057.1,GGT5,HMDB
CNP0191057.1,ENPEP,HMDB
CNP0191057.1,QRSL1,HMDB
CNP0191057.1,DNPEP,HMDB
CNP0191057.1,2.6.1.102,BRENDA
CNP0191057.1,3.4.21.19,BRENDA
CNP0191057.1,1.14.11.76,BRENDA
CNP0191057.1,6.3.2.32,BRENDA
CNP0191057.1,2.6.1.5,BRENDA
CNP0191057.1,2.6.1.60,BRENDA
CNP0191057.1,1.4.1.5,BRENDA
CNP0191057.1,6.3.2.17,BRENDA
CNP0191057.1,2.3.1.13,BRENDA
CNP0191057.1,6.3.1.18,BRENDA
CNP0191057.1,2.6.1.64,BRENDA
CNP0191057.1,2.6.1.46,BRENDA
CNP0191057.1,6.1.1.23,BRENDA
CNP0191057.1,6.3.4.24,BRENDA
CNP0191057.1,1.4.1.28,BRENDA
CNP0191057.1,2.6.1.11,BRENDA
CNP0191057.1,2.6.1.122,BRENDA
CNP0191057.1,1.5.1.10,BRENDA
CNP0191057.1,6.1.1.12,BRENDA
CNP0191057.1,2.6.1.93,BRENDA
CNP0191057.1,6.3.5.7,BRENDA
CNP0191057.1,2.6.1.56,BRENDA
CNP0191057.1,1.4.7.1,BRENDA
CNP0191057.1,6.3.2.60,BRENDA
CNP0191057.1,2.6.1.118,BRENDA
CNP0191057.1,2.6.1.42,BRENDA
CNP0191057.1,2.6.1.106,BRENDA
CNP0191057.1,2.1.1.21,BRENDA
CNP0191057.1,2.6.1.14,BRENDA
CNP0191057.1,6.3.2.18,BRENDA
CNP0191057.1,6.1.1.17,BRENDA
CNP0191057.1,6.3.2.49,BRENDA
CNP0191057.1,1.13.12.15,BRENDA
CNP0191057.1,5.4.99.1,BRENDA
CNP0191057.1,2.6.1.49,BRENDA
CNP0191057.1,6.3.4.12,BRENDA
CNP0191057.1,6.3.2.43,BRENDA
CNP0191057.1,2.3.1.17,BRENDA
CNP0191057.1,6.3.1.17,BRENDA
CNP0191057.1,4.1.1.29,BRENDA
CNP0191057.1,5.1.1.3,BRENDA
CNP0191057.1,6.3.2.2,BRENDA
CNP0191057.1,6.3.2.B19,BRENDA
CNP0191057.1,6.3.2.34,BRENDA
CNP0191057.1,2.6.1.2,BRENDA
CNP0191057.1,2.6.1.52,BRENDA
CNP0191057.1,2.6.1.109,BRENDA
CNP0191057.1,1.1.3.48,BRENDA
CNP0191057.1,2.6.1.12,BRENDA
CNP0191057.1,2.6.1.38,BRENDA
CNP0191057.1,2.7.2.8,BRENDA
CNP0191057.1,2.6.1.87,BRENDA
CNP0191057.1,2.6.1.125,BRENDA
CNP0191057.1,6.3.2.B11,BRENDA
CNP0191057.1,2.6.1.B6,BRENDA
CNP0191057.1,6.3.2.26,BRENDA
CNP0191057.1,1.4.1.14,BRENDA
CNP0191057.1,2.6.1.72,BRENDA
CNP0191057.1,6.3.1.2,BRENDA
CNP0191057.1,7.1.1.2,BRENDA
CNP0191057.1,2.1.2.5,BRENDA
CNP0191057.1,1.4.1.13,BRENDA
CNP0191057.1,1.4.3.2,BRENDA
CNP0191057.1,2.6.1.B21,BRENDA
CNP0191057.1,1.4.1.15,BRENDA
CNP0191057.1,1.1.1.335,BRENDA
CNP0191057.1,4.1.1.15,BRENDA
CNP0191057.1,6.3.2.42,BRENDA
CNP0191057.1,6.3.1.5,BRENDA
CNP0191057.1,6.3.2.31,BRENDA
CNP0191057.1,2.6.1.4,BRENDA
CNP0191057.1,4.3.1.31,BRENDA
CNP0191057.1,4.1.1.19,BRENDA
CNP0191057.1,2.6.1.89,BRENDA
CNP0191057.1,2.4.2.14,BRENDA
CNP0191057.1,2.6.1.34,BRENDA
CNP0191057.1,1.4.3.16,BRENDA
CNP0191057.1,7.4.2.1,BRENDA
CNP0191057.1,2.3.2.2,BRENDA
CNP0191057.1,4.1.1.25,BRENDA
CNP0191057.1,2.6.1.33,BRENDA
CNP0191057.1,2.6.1.17,BRENDA
CNP0191057.1,2.6.1.59,BRENDA
CNP0191057.1,6.1.1.B3,BRENDA
CNP0191057.1,6.1.1.18,BRENDA
CNP0191057.1,6.3.2.B3,BRENDA
CNP0191057.1,6.2.1.39,BRENDA
CNP0191057.1,6.3.1.11,BRENDA
CNP0191057.1,1.4.1.3,BRENDA
CNP0191057.1,2.6.1.39,BRENDA
CNP0191057.1,2.6.1.57,BRENDA
CNP0191057.1,2.6.1.44,BRENDA
CNP0191057.1,2.6.1.1,BRENDA
CNP0191057.1,6.3.2.41,BRENDA
CNP0191057.1,6.3.2.24,BRENDA
CNP0191057.1,6.3.2.61,BRENDA
CNP0191057.1,2.3.2.8,BRENDA
CNP0191057.1,1.4.1.4,BRENDA
CNP0191057.1,5.1.1.9,BRENDA
CNP0191057.1,2.5.1.43,BRENDA
CNP0191057.1,2.6.1.90,BRENDA
CNP0191057.1,2.6.1.114,BRENDA
CNP0191057.1,4.2.1.168,BRENDA
CNP0191057.1,2.6.1.79,BRENDA
CNP0191057.1,6.3.2.3,BRENDA
CNP0191057.1,6.1.1.24,BRENDA
CNP0191057.1,2.5.1.49,BRENDA
CNP0191057.1,3.5.1.2,BRENDA
CNP0191057.1,2.6.1.88,BRENDA
CNP0191057.1,3.5.1.65,BRENDA
CNP0191057.1,2.3.1.71,BRENDA
CNP0191057.1,2.6.1.110,BRENDA
CNP0191057.1,1.4.3.11,BRENDA
CNP0191057.1,6.3.2.12,BRENDA
CNP0191057.1,6.1.1.6,BRENDA
CNP0191057.1,2.6.1.83,BRENDA
CNP0191057.1,5.1.1.10,BRENDA
CNP0191057.1,2.6.1.66,BRENDA
CNP0191057.1,1.4.1.21,BRENDA
CNP0191057.1,2.7.2.11,BRENDA
CNP0191057.1,6.3.1.6,BRENDA
CNP0191057.1,2.5.1.140,BRENDA
CNP0191057.1,2.6.1.76,BRENDA
CNP0191057.1,6.2.1.68,BRENDA
CNP0191057.1,6.1.1.15,BRENDA
CNP0191057.1,7.4.2.2,BRENDA
CNP0191057.1,2.6.1.9,BRENDA
CNP0191057.1,6.3.2.53,BRENDA
CNP0191057.1,2.3.1.1,BRENDA
CNP0191057.1,4.1.1.90,BRENDA
CNP0191057.1,1.4.1.2,BRENDA
CNP0191057.1,1.4.1.B5,BRENDA
CNP0191057.1,6.3.2.9,BRENDA
CNP0191057.1,2.6.1.51,BRENDA
CNP0191057.1,2.3.1.35,BRENDA
CNP0191057.1,6.3.2.62,BRENDA
CNP0191057.1,6.3.2.33,BRENDA
CNP0191057.1,2.6.1.78,BRENDA
CNP0191057.1,2.6.1.124,BRENDA
CNP0191057.1,5.1.1.13,BRENDA
CNP0191057.1,4.1.99.2,BRENDA
CNP0191057.1,3.5.1.111,BRENDA
CNP0191057.1,2.6.1.103,BRENDA
CNP0191057.1,6.2.1.67,BRENDA
CNP0191057.1,5.4.3.9,BRENDA
CNP0191057.1,2.6.1.92,BRENDA
CNP0191057.1,2.6.1.43,BRENDA
CNP0191057.1,2.6.1.94,BRENDA
CNP0110239.0,ec:1.5.1.10,KEGG
CNP0110239.0,ec:1.5.1.7,KEGG
CNP0110239.0,ec:1.5.1.8,KEGG
CNP0110239.0,ec:1.5.1.9,KEGG
CNP0110239.0,ec:1.5.3.18,KEGG
CNP0110239.0,AASS,HMDB
CNP0209633.1,ASS1,HMDB
CNP0209633.1,DDAH2,HMDB
CNP0209633.1,OTC,HMDB
CNP0209633.1,NOS1,HMDB
CNP0209633.1,6.3.4.5,BRENDA
CNP0209633.1,3.4.11.17,BRENDA
CNP0209633.1,2.3.2.2,BRENDA
CNP0209633.1,2.3.1.57,BRENDA
CNP0209633.1,3.5.1.20,BRENDA
CNP0161367.0,4.3.1.3,BRENDA
CNP0161367.0,2.6.1.28,BRENDA
CNP0334080.0,1.2.1.21,BRENDA
CNP0334080.0,2.1.1.376,BRENDA
CNP0334080.0,2.1.1.250,BRENDA
CNP0334080.0,7.4.2.1,BRENDA
CNP0334080.0,1.14.13.251,BRENDA
CNP0334080.0,2.1.1.388,BRENDA
CNP0334080.0,1.1.3.17,BRENDA
CNP0334080.0,1.21.4.4,BRENDA
CNP0334080.0,2.1.1.383,BRENDA
CNP0334080.0,7.6.2.9,BRENDA
CNP0334080.0,2.1.1.B141,BRENDA
CNP0334080.0,2.1.1.10,BRENDA
CNP0334080.0,2.1.1.5,BRENDA
CNP0334080.0,1.2.1.8,BRENDA
CNP0334080.0,betaine-homocysteine S-methyltransferase activity of BHMT:Zn2+ tetramer [cytosol],Reactome
CNP0334080.0,amino acid transmembrane transporter activity of SLC6A12 [plasma membrane],Reactome
CNP0334080.0,betaine-aldehyde dehydrogenase (NAD+) activity of ALDH7A1 [mitochondrial matrix],Reactome
CNP0257247.1,GATM,HMDB
CNP0257247.1,RARS,HMDB
CNP0257247.1,ASS1,HMDB
CNP0257247.1,ASL,HMDB
CNP0257247.1,ADC,HMDB
CNP0257247.1,SLC7A1,HMDB
CNP0257247.1,RARS2,HMDB
CNP0257247.1,NOS1,HMDB
CNP0257247.1,ADPRH,HMDB
CNP0257247.1,1.4.1.25,BRENDA
CNP0257247.1,2.1.4.4,BRENDA
CNP0257247.1,6.3.2.29,BRENDA
CNP0257247.1,2.6.1.5,BRENDA
CNP0257247.1,2.3.1.109,BRENDA
CNP0257247.1,1.14.20.7,BRENDA
CNP0257247.1,1.4.1.5,BRENDA
CNP0257247.1,2.5.1.66,BRENDA
CNP0257247.1,5.1.1.5,BRENDA
CNP0257247.1,2.6.1.64,BRENDA
CNP0257247.1,2.7.3.3,BRENDA
CNP0257247.1,1.4.3.14,BRENDA
CNP0257247.1,4.1.1.17,BRENDA
CNP0257247.1,3.3.2.6,BRENDA
CNP0257247.1,6.3.2.B16,BRENDA
CNP0257247.1,2.6.1.42,BRENDA
CNP0257247.1,1.13.12.1,BRENDA
CNP0257247.1,6.3.2.49,BRENDA
CNP0257247.1,2.6.1.40,BRENDA
CNP0257247.1,1.14.14.47,BRENDA
CNP0257247.1,1.13.12.19,BRENDA
CNP0257247.1,6.3.2.2,BRENDA
CNP0257247.1,5.1.1.18,BRENDA
CNP0257247.1,3.5.3.6,BRENDA
CNP0257247.1,6.3.2.48,BRENDA
CNP0257247.1,6.1.1.19,BRENDA
CNP0257247.1,2.6.1.125,BRENDA
CNP0257247.1,2.6.1.84,BRENDA
CNP0257247.1,2.3.1.192,BRENDA
CNP0257247.1,6.3.2.30,BRENDA
CNP0257247.1,6.2.1.63,BRENDA
CNP0257247.1,1.4.3.2,BRENDA
CNP0257247.1,1.13.12.2,BRENDA
CNP0257247.1,4.1.1.95,BRENDA
CNP0257247.1,2.7.3.10,BRENDA
CNP0257247.1,2.4.2.31,BRENDA
CNP0257247.1,2.3.1.306,BRENDA
CNP0257247.1,1.5.99.B2,BRENDA
CNP0257247.1,2.1.4.5,BRENDA
CNP0257247.1,4.1.1.19,BRENDA
CNP0257247.1,2.1.1.381,BRENDA
CNP0257247.1,3.5.3.15,BRENDA
CNP0257247.1,7.4.2.1,BRENDA
CNP0257247.1,1.14.11.41,BRENDA
CNP0257247.1,2.3.2.2,BRENDA
CNP0257247.1,1.5.1.19,BRENDA
CNP0257247.1,1.4.99.B3,BRENDA
CNP0257247.1,3.1.1.7,BRENDA
CNP0257247.1,3.5.3.27,BRENDA
CNP0257247.1,4.4.1.14,BRENDA
CNP0257247.1,2.6.1.57,BRENDA
CNP0257247.1,3.4.22.2,BRENDA
CNP0257247.1,2.6.1.44,BRENDA
CNP0257247.1,1.5.1.11,BRENDA
CNP0257247.1,1.4.3.25,BRENDA
CNP0257247.1,4.1.1.B12,BRENDA
CNP0257247.1,6.3.2.24,BRENDA
CNP0257247.1,5.1.1.9,BRENDA
CNP0257247.1,1.14.13.39,BRENDA
CNP0257247.1,1.4.1.9,BRENDA
CNP0257247.1,6.3.2.3,BRENDA
CNP0257247.1,2.3.1.47,BRENDA
CNP0257247.1,2.1.4.3,BRENDA
CNP0257247.1,3.5.3.18,BRENDA
CNP0257247.1,3.5.3.10,BRENDA
CNP0257247.1,2.3.1.66,BRENDA
CNP0257247.1,2.1.4.1,BRENDA
CNP0257247.1,6.1.1.6,BRENDA
CNP0257247.1,5.1.1.1,BRENDA
CNP0257247.1,5.1.1.10,BRENDA
CNP0257247.1,5.4.3.2,BRENDA
CNP0257247.1,3.5.3.7,BRENDA
CNP0257247.1,3.5.1.1,BRENDA
CNP0257247.1,3.5.3.12,BRENDA
CNP0257247.1,7.4.2.6,BRENDA
CNP0257247.1,3.5.1.14,BRENDA
CNP0257247.1,4.3.2.1,BRENDA
CNP0257247.1,6.3.2.11,BRENDA
CNP0257247.1,7.4.2.2,BRENDA
CNP0257247.1,2.6.1.9,BRENDA
CNP0257247.1,3.5.3.1,BRENDA
CNP0257247.1,2.3.1.127,BRENDA
CNP0257247.1,2.1.4.2,BRENDA
CNP0257247.1,2.6.1.51,BRENDA
CNP0257247.1,1.5.1.16,BRENDA
CNP0257247.1,4.4.1.11,BRENDA
CNP0257247.1,5.1.1.12,BRENDA
CNP0257247.1,2.7.3.4,BRENDA
